conf/sigmod/AbadiC02;f2Lea-RN8dsJ
conf/sigmod/AshleyFHLNP95;FnnILIjz08EJ
conf/sigmod/AshleyFHLNP95;t0Wd_YW4n3cJ
conf/sigmod/AshleyFHLNP95;tL67lYBCRO4J
conf/sigmod/AshleyFHLNP95;ZkK-ilu3tY0J
9uxj2XzGt9UJ;FnnILIjz08EJ
9uxj2XzGt9UJ;t0Wd_YW4n3cJ
9uxj2XzGt9UJ;tL67lYBCRO4J
9uxj2XzGt9UJ;ZkK-ilu3tY0J
FnnILIjz08EJ;t0Wd_YW4n3cJ
FnnILIjz08EJ;tL67lYBCRO4J
FnnILIjz08EJ;ZkK-ilu3tY0J
t0Wd_YW4n3cJ;tL67lYBCRO4J
t0Wd_YW4n3cJ;ZkK-ilu3tY0J
tL67lYBCRO4J;ZkK-ilu3tY0J
conf/sigmod/Atkinson95;url:http://portal.acm.org/citation.cfm%3Fid%3D223874
conf/sigmod/AtzeniT97;i2LI1TWifbYJ
conf/sigmod/AtzeniT97;KFmRUQEedY8J
conf/sigmod/AtzeniT97;XaKiz5S-cqUJ
i2LI1TWifbYJ;KFmRUQEedY8J
i2LI1TWifbYJ;XaKiz5S-cqUJ
KFmRUQEedY8J;XaKiz5S-cqUJ
conf/sigmod/Aulakh98;xFK4CkKj14EJ
conf/sigmod/AvnurHLORRRW98;bEu_llku9NMJ
conf/sigmod/BabcockBDM03;a2wqpKma5J4J
conf/sigmod/BabcockBDM03;RFNZUHZBP_oJ
conf/sigmod/BabcockBDM03;RIDEvTXNpaAJ
conf/sigmod/BabcockBDM03;rnakKC_M9-kJ
a2wqpKma5J4J;RFNZUHZBP_oJ
a2wqpKma5J4J;RIDEvTXNpaAJ
a2wqpKma5J4J;rnakKC_M9-kJ
RFNZUHZBP_oJ;RIDEvTXNpaAJ
RFNZUHZBP_oJ;rnakKC_M9-kJ
RIDEvTXNpaAJ;rnakKC_M9-kJ
conf/sigmod/BabcockCD03;mbhZ3gSR3NMJ
conf/sigmod/BabcockO03;acnzsOLHFywJ
conf/sigmod/BabuGR01;h_oXQ6ntHEUJ
conf/sigmod/BabuGR01;zQCRmiH6jo4J
h_oXQ6ntHEUJ;zQCRmiH6jo4J
conf/sigmod/BabyCY01;rNoNn5hWsroJ
conf/sigmod/Ballinger94;xGGBIZmLvmgJ
conf/sigmod/Bampahl95;MbgdgwgZCIUJ
conf/sigmod/BarbaraI94;7N0H3ra1FFsJ
conf/sigmod/BarbaraI94;bMUUwjP72hwJ
conf/sigmod/BarbaraI94;bTYTn8VG5hIJ
conf/sigmod/BarbaraI94;F7azEOfg-Q0J
conf/sigmod/BarbaraI94;fMuom_ogj4MJ
conf/sigmod/BarbaraI94;GXhaGGajWZkJ
conf/sigmod/BarbaraI94;gyC0D8oJbQMJ
conf/sigmod/BarbaraI94;kooQijVBMscJ
conf/sigmod/BarbaraI94;UI4WYndJlyIJ
conf/sigmod/BarbaraI94;XfvqAOX1qo4J
7N0H3ra1FFsJ;bMUUwjP72hwJ
7N0H3ra1FFsJ;bTYTn8VG5hIJ
7N0H3ra1FFsJ;F7azEOfg-Q0J
7N0H3ra1FFsJ;fMuom_ogj4MJ
7N0H3ra1FFsJ;GXhaGGajWZkJ
7N0H3ra1FFsJ;gyC0D8oJbQMJ
7N0H3ra1FFsJ;kooQijVBMscJ
7N0H3ra1FFsJ;UI4WYndJlyIJ
7N0H3ra1FFsJ;XfvqAOX1qo4J
bMUUwjP72hwJ;bTYTn8VG5hIJ
bMUUwjP72hwJ;F7azEOfg-Q0J
bMUUwjP72hwJ;fMuom_ogj4MJ
bMUUwjP72hwJ;GXhaGGajWZkJ
bMUUwjP72hwJ;gyC0D8oJbQMJ
bMUUwjP72hwJ;kooQijVBMscJ
bMUUwjP72hwJ;UI4WYndJlyIJ
bMUUwjP72hwJ;XfvqAOX1qo4J
bTYTn8VG5hIJ;F7azEOfg-Q0J
bTYTn8VG5hIJ;fMuom_ogj4MJ
bTYTn8VG5hIJ;GXhaGGajWZkJ
bTYTn8VG5hIJ;gyC0D8oJbQMJ
bTYTn8VG5hIJ;kooQijVBMscJ
bTYTn8VG5hIJ;UI4WYndJlyIJ
bTYTn8VG5hIJ;XfvqAOX1qo4J
F7azEOfg-Q0J;fMuom_ogj4MJ
F7azEOfg-Q0J;GXhaGGajWZkJ
F7azEOfg-Q0J;gyC0D8oJbQMJ
F7azEOfg-Q0J;kooQijVBMscJ
F7azEOfg-Q0J;UI4WYndJlyIJ
F7azEOfg-Q0J;XfvqAOX1qo4J
fMuom_ogj4MJ;GXhaGGajWZkJ
fMuom_ogj4MJ;gyC0D8oJbQMJ
fMuom_ogj4MJ;kooQijVBMscJ
fMuom_ogj4MJ;UI4WYndJlyIJ
fMuom_ogj4MJ;XfvqAOX1qo4J
GXhaGGajWZkJ;gyC0D8oJbQMJ
GXhaGGajWZkJ;kooQijVBMscJ
GXhaGGajWZkJ;UI4WYndJlyIJ
GXhaGGajWZkJ;XfvqAOX1qo4J
gyC0D8oJbQMJ;kooQijVBMscJ
gyC0D8oJbQMJ;UI4WYndJlyIJ
gyC0D8oJbQMJ;XfvqAOX1qo4J
kooQijVBMscJ;UI4WYndJlyIJ
kooQijVBMscJ;XfvqAOX1qo4J
UI4WYndJlyIJ;XfvqAOX1qo4J
conf/sigmod/BarbosaMKL02;ueKnwQCE3nIJ
conf/sigmod/BarbosaMKL02;wO-iR4jRq0UJ
ueKnwQCE3nIJ;wO-iR4jRq0UJ
conf/sigmod/BarclaySG00;6uaAB7bg6C8J
conf/sigmod/BarclaySG00;7br3WXwZRQ4J
conf/sigmod/BarclaySG00;JTEJ-q3T1vsJ
conf/sigmod/BarclaySG00;tKeGALC3uFMJ
conf/sigmod/BarclaySG00;v6Rokk9Eht8J
conf/sigmod/BarclaySG00;Yiyko_0KiEIJ
6uaAB7bg6C8J;7br3WXwZRQ4J
6uaAB7bg6C8J;JTEJ-q3T1vsJ
6uaAB7bg6C8J;tKeGALC3uFMJ
6uaAB7bg6C8J;v6Rokk9Eht8J
6uaAB7bg6C8J;Yiyko_0KiEIJ
7br3WXwZRQ4J;JTEJ-q3T1vsJ
7br3WXwZRQ4J;tKeGALC3uFMJ
7br3WXwZRQ4J;v6Rokk9Eht8J
7br3WXwZRQ4J;Yiyko_0KiEIJ
JTEJ-q3T1vsJ;tKeGALC3uFMJ
JTEJ-q3T1vsJ;v6Rokk9Eht8J
JTEJ-q3T1vsJ;Yiyko_0KiEIJ
tKeGALC3uFMJ;v6Rokk9Eht8J
tKeGALC3uFMJ;Yiyko_0KiEIJ
v6Rokk9Eht8J;Yiyko_0KiEIJ
conf/sigmod/BargaL99;hf84fEpX5agJ
conf/sigmod/BargaL99;QGxyK7bJQOMJ
hf84fEpX5agJ;QGxyK7bJQOMJ
conf/sigmod/BaruFGHJPW95;C60KJG_xVm0J
conf/sigmod/BaruFGHJPW95;mFOSML8c0s4J
C60KJG_xVm0J;mFOSML8c0s4J
conf/sigmod/BaruGLMPVC99;3SHIgRrrL5QJ
conf/sigmod/BaruGLMPVC99;arQIThq-W4gJ
conf/sigmod/BaruGLMPVC99;JYHcz-HpKjEJ
conf/sigmod/BaruGLMPVC99;mXKKjAJUm-oJ
conf/sigmod/BaruGLMPVC99;nTC3FQGaT_YJ
conf/sigmod/BaruGLMPVC99;wsNuAYMG0QEJ
conf/sigmod/BaruGLMPVC99;wTXunETZhPwJ
3SHIgRrrL5QJ;arQIThq-W4gJ
3SHIgRrrL5QJ;JYHcz-HpKjEJ
3SHIgRrrL5QJ;mXKKjAJUm-oJ
3SHIgRrrL5QJ;nTC3FQGaT_YJ
3SHIgRrrL5QJ;wsNuAYMG0QEJ
3SHIgRrrL5QJ;wTXunETZhPwJ
arQIThq-W4gJ;JYHcz-HpKjEJ
arQIThq-W4gJ;mXKKjAJUm-oJ
arQIThq-W4gJ;nTC3FQGaT_YJ
arQIThq-W4gJ;wsNuAYMG0QEJ
arQIThq-W4gJ;wTXunETZhPwJ
JYHcz-HpKjEJ;mXKKjAJUm-oJ
JYHcz-HpKjEJ;nTC3FQGaT_YJ
JYHcz-HpKjEJ;wsNuAYMG0QEJ
JYHcz-HpKjEJ;wTXunETZhPwJ
mXKKjAJUm-oJ;nTC3FQGaT_YJ
mXKKjAJUm-oJ;wsNuAYMG0QEJ
mXKKjAJUm-oJ;wTXunETZhPwJ
nTC3FQGaT_YJ;wsNuAYMG0QEJ
nTC3FQGaT_YJ;wTXunETZhPwJ
wsNuAYMG0QEJ;wTXunETZhPwJ
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99;wgRWDYY7q_8J
conf/sigmod/BaumannDFRW98;k3WA-AE7Sh4J
conf/sigmod/Bayardo98;htTH8PrZ0dYJ
conf/sigmod/Bayardo98;Ls7vkMLcYmkJ
conf/sigmod/Bayardo98;mvD-z59XDYoJ
conf/sigmod/Bayardo98;O05yYxasf6UJ
conf/sigmod/Bayardo98;t7cKx4raSM0J
conf/sigmod/Bayardo98;wHaeR7DBDTUJ
htTH8PrZ0dYJ;Ls7vkMLcYmkJ
htTH8PrZ0dYJ;mvD-z59XDYoJ
htTH8PrZ0dYJ;O05yYxasf6UJ
htTH8PrZ0dYJ;t7cKx4raSM0J
htTH8PrZ0dYJ;wHaeR7DBDTUJ
Ls7vkMLcYmkJ;mvD-z59XDYoJ
Ls7vkMLcYmkJ;O05yYxasf6UJ
Ls7vkMLcYmkJ;t7cKx4raSM0J
Ls7vkMLcYmkJ;wHaeR7DBDTUJ
mvD-z59XDYoJ;O05yYxasf6UJ
mvD-z59XDYoJ;t7cKx4raSM0J
mvD-z59XDYoJ;wHaeR7DBDTUJ
O05yYxasf6UJ;t7cKx4raSM0J
O05yYxasf6UJ;wHaeR7DBDTUJ
t7cKx4raSM0J;wHaeR7DBDTUJ
conf/sigmod/BenediktCFFR03;T5ZdpquqfJ0J
conf/sigmod/BerchtoldBBKK97;BMkGN7AiGhYJ
conf/sigmod/BerchtoldBK98;1tZ74y0DNLIJ
conf/sigmod/BerchtoldBK98;4Uf5sjXgwhoJ
conf/sigmod/BerchtoldBK98;5bjtbk4ZdZIJ
conf/sigmod/BerchtoldBK98;fTYVIbi40sAJ
conf/sigmod/BerchtoldBK98;hoi0T_8So4gJ
conf/sigmod/BerchtoldBK98;j46yGNUAS-IJ
conf/sigmod/BerchtoldBK98;rivzCRXhoAkJ
conf/sigmod/BerchtoldBK98;vrlNTuVexE4J
1tZ74y0DNLIJ;4Uf5sjXgwhoJ
1tZ74y0DNLIJ;5bjtbk4ZdZIJ
1tZ74y0DNLIJ;fTYVIbi40sAJ
1tZ74y0DNLIJ;hoi0T_8So4gJ
1tZ74y0DNLIJ;j46yGNUAS-IJ
1tZ74y0DNLIJ;rivzCRXhoAkJ
1tZ74y0DNLIJ;vrlNTuVexE4J
4Uf5sjXgwhoJ;5bjtbk4ZdZIJ
4Uf5sjXgwhoJ;fTYVIbi40sAJ
4Uf5sjXgwhoJ;hoi0T_8So4gJ
4Uf5sjXgwhoJ;j46yGNUAS-IJ
4Uf5sjXgwhoJ;rivzCRXhoAkJ
4Uf5sjXgwhoJ;vrlNTuVexE4J
5bjtbk4ZdZIJ;fTYVIbi40sAJ
5bjtbk4ZdZIJ;hoi0T_8So4gJ
5bjtbk4ZdZIJ;j46yGNUAS-IJ
5bjtbk4ZdZIJ;rivzCRXhoAkJ
5bjtbk4ZdZIJ;vrlNTuVexE4J
fTYVIbi40sAJ;hoi0T_8So4gJ
fTYVIbi40sAJ;j46yGNUAS-IJ
fTYVIbi40sAJ;rivzCRXhoAkJ
fTYVIbi40sAJ;vrlNTuVexE4J
hoi0T_8So4gJ;j46yGNUAS-IJ
hoi0T_8So4gJ;rivzCRXhoAkJ
hoi0T_8So4gJ;vrlNTuVexE4J
j46yGNUAS-IJ;rivzCRXhoAkJ
j46yGNUAS-IJ;vrlNTuVexE4J
rivzCRXhoAkJ;vrlNTuVexE4J
conf/sigmod/BerchtoldK97;DNVHTz7tMywJ
conf/sigmod/BerchtoldK97;lYpquDAEzrIJ
DNVHTz7tMywJ;lYpquDAEzrIJ
conf/sigmod/BerchtoldK98;9UYo0M1RV7oJ
conf/sigmod/BerchtoldK98;irJbh9rrinoJ
conf/sigmod/BerchtoldK98;pKKu82IYP9EJ
conf/sigmod/BerchtoldK98;PKMN5Cdy7KcJ
conf/sigmod/BerchtoldK98;VuMPPr6k95AJ
9UYo0M1RV7oJ;irJbh9rrinoJ
9UYo0M1RV7oJ;pKKu82IYP9EJ
9UYo0M1RV7oJ;PKMN5Cdy7KcJ
9UYo0M1RV7oJ;VuMPPr6k95AJ
irJbh9rrinoJ;pKKu82IYP9EJ
irJbh9rrinoJ;PKMN5Cdy7KcJ
irJbh9rrinoJ;VuMPPr6k95AJ
pKKu82IYP9EJ;PKMN5Cdy7KcJ
pKKu82IYP9EJ;VuMPPr6k95AJ
PKMN5Cdy7KcJ;VuMPPr6k95AJ
conf/sigmod/BerckenDS00;3IFlpeKgLlAJ
conf/sigmod/BerckenDS00;-3JQfRZsy8wJ
conf/sigmod/BerckenDS00;Dy5Eeh8JzmgJ
conf/sigmod/BerckenDS00;KO6M4Fc8-80J
3IFlpeKgLlAJ;-3JQfRZsy8wJ
3IFlpeKgLlAJ;Dy5Eeh8JzmgJ
3IFlpeKgLlAJ;KO6M4Fc8-80J
-3JQfRZsy8wJ;Dy5Eeh8JzmgJ
-3JQfRZsy8wJ;KO6M4Fc8-80J
Dy5Eeh8JzmgJ;KO6M4Fc8-80J
conf/sigmod/BerensonBGMOO95;xvAw7wQgenoJ
conf/sigmod/BerensonBGMOO95;zguNkU2zLY0J
conf/sigmod/BerensonBGMOO95;-CQaLTpGJLQJ
conf/sigmod/BerensonBGMOO95;FIpzjIEyMgMJ
conf/sigmod/BerensonBGMOO95;gWmqoNZHKAAJ
conf/sigmod/BerensonBGMOO95;KpQrgYyji34J
conf/sigmod/BerensonBGMOO95;-lYgZoLNtioJ
conf/sigmod/BerensonBGMOO95;MOGnM6t6l3MJ
conf/sigmod/BerensonBGMOO95;w9IzqrZAa74J
xvAw7wQgenoJ;zguNkU2zLY0J
xvAw7wQgenoJ;-CQaLTpGJLQJ
xvAw7wQgenoJ;FIpzjIEyMgMJ
xvAw7wQgenoJ;gWmqoNZHKAAJ
xvAw7wQgenoJ;KpQrgYyji34J
xvAw7wQgenoJ;-lYgZoLNtioJ
xvAw7wQgenoJ;MOGnM6t6l3MJ
xvAw7wQgenoJ;w9IzqrZAa74J
zguNkU2zLY0J;-CQaLTpGJLQJ
zguNkU2zLY0J;FIpzjIEyMgMJ
zguNkU2zLY0J;gWmqoNZHKAAJ
zguNkU2zLY0J;KpQrgYyji34J
zguNkU2zLY0J;-lYgZoLNtioJ
zguNkU2zLY0J;MOGnM6t6l3MJ
zguNkU2zLY0J;w9IzqrZAa74J
-CQaLTpGJLQJ;FIpzjIEyMgMJ
-CQaLTpGJLQJ;gWmqoNZHKAAJ
-CQaLTpGJLQJ;KpQrgYyji34J
-CQaLTpGJLQJ;-lYgZoLNtioJ
-CQaLTpGJLQJ;MOGnM6t6l3MJ
-CQaLTpGJLQJ;w9IzqrZAa74J
FIpzjIEyMgMJ;gWmqoNZHKAAJ
FIpzjIEyMgMJ;KpQrgYyji34J
FIpzjIEyMgMJ;-lYgZoLNtioJ
FIpzjIEyMgMJ;MOGnM6t6l3MJ
FIpzjIEyMgMJ;w9IzqrZAa74J
gWmqoNZHKAAJ;KpQrgYyji34J
gWmqoNZHKAAJ;-lYgZoLNtioJ
gWmqoNZHKAAJ;MOGnM6t6l3MJ
gWmqoNZHKAAJ;w9IzqrZAa74J
KpQrgYyji34J;-lYgZoLNtioJ
KpQrgYyji34J;MOGnM6t6l3MJ
KpQrgYyji34J;w9IzqrZAa74J
-lYgZoLNtioJ;MOGnM6t6l3MJ
-lYgZoLNtioJ;w9IzqrZAa74J
MOGnM6t6l3MJ;w9IzqrZAa74J
conf/sigmod/BergstraesserBPS99;4Ha7Bs5Vq3MJ
conf/sigmod/BergstraesserBPS99;qcZ2tYThtK0J
4Ha7Bs5Vq3MJ;qcZ2tYThtK0J
conf/sigmod/Bernstein96;EvuLCpyVqWgJ
conf/sigmod/BersonGM95;AdvsjAZhCc8J
conf/sigmod/BersonGM95;YkPqPzGFnZIJ
conf/sigmod/BersonGM95;-A4ypXVd348J
AdvsjAZhCc8J;YkPqPzGFnZIJ
AdvsjAZhCc8J;-A4ypXVd348J
YkPqPzGFnZIJ;-A4ypXVd348J
conf/sigmod/BersonGMJ94;bw_c9Mk0_7IJ
conf/sigmod/BersonGMJ94;gQAPUymwcAIJ
conf/sigmod/BersonGMJ94;IfRMoLIaeZ0J
conf/sigmod/BersonGMJ94;wsG_Q2jbgCAJ
bw_c9Mk0_7IJ;gQAPUymwcAIJ
bw_c9Mk0_7IJ;IfRMoLIaeZ0J
bw_c9Mk0_7IJ;wsG_Q2jbgCAJ
gQAPUymwcAIJ;IfRMoLIaeZ0J
gQAPUymwcAIJ;wsG_Q2jbgCAJ
IfRMoLIaeZ0J;wsG_Q2jbgCAJ
conf/sigmod/BertinoCF01;JSzfxAgs4pgJ
conf/sigmod/BettiniWBJ95;c57d3rgd3IcJ
conf/sigmod/BettiniWBJ95;wZkNJJn90yAJ
c57d3rgd3IcJ;wZkNJJn90yAJ
conf/sigmod/BeyerR99;6Cdfxiuibd0J
conf/sigmod/BhargavaGI95;TXvfEP4WTD0J
conf/sigmod/BhattacharyaMBNHS02;2J_9scP1caYJ
conf/sigmod/BhattacharyaMBNHS02;cg01BqanXhUJ
conf/sigmod/BhattacharyaMBNHS02;tsQbSCfQTooJ
2J_9scP1caYJ;cg01BqanXhUJ
2J_9scP1caYJ;tsQbSCfQTooJ
cg01BqanXhUJ;tsQbSCfQTooJ
conf/sigmod/Bierman03;vQcfluHWCeAJ
conf/sigmod/BilirisDGJR94;3Lzo6p8X-n4J
conf/sigmod/BilirisDGJR94;lG6uSYhEGnQJ
3Lzo6p8X-n4J;lG6uSYhEGnQJ
conf/sigmod/BilirisFOP96;VakyeJZNPM0J
conf/sigmod/BilirisP94;KYhmilHkq_IJ
conf/sigmod/Blakeley94;VLd1PgYIoN8J
conf/sigmod/Blakeley96;1fs-qN_SdH4J
conf/sigmod/Blakeley96;37_iwO5NlgwJ
conf/sigmod/Blakeley96;jQ6eIao6R0EJ
conf/sigmod/Blakeley96;xZxFCI120eUJ
1fs-qN_SdH4J;37_iwO5NlgwJ
1fs-qN_SdH4J;jQ6eIao6R0EJ
1fs-qN_SdH4J;xZxFCI120eUJ
37_iwO5NlgwJ;jQ6eIao6R0EJ
37_iwO5NlgwJ;xZxFCI120eUJ
jQ6eIao6R0EJ;xZxFCI120eUJ
conf/sigmod/BlakeleyD00;url:http://portal.acm.org/citation.cfm%3Fid%3D335191.335480%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BlakeleyD00;ZSR-MThg9UEJ
url:http://portal.acm.org/citation.cfm%3Fid%3D335191.335480%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222;ZSR-MThg9UEJ
conf/sigmod/BlakeleyP98;yotsUgKBK44J
conf/sigmod/BlohsfeldKS99;PQbi3PaRh84J
conf/sigmod/BlottRS96;4aSEl4haaq4J
conf/sigmod/BlottRS96;8J0wmqs6RfIJ
conf/sigmod/BlottRS96;Fz7LXJ1UckkJ
conf/sigmod/BlottRS96;jq_F3lCmTaIJ
conf/sigmod/BlottRS96;pS2unAe-n_gJ
4aSEl4haaq4J;8J0wmqs6RfIJ
4aSEl4haaq4J;Fz7LXJ1UckkJ
4aSEl4haaq4J;jq_F3lCmTaIJ
4aSEl4haaq4J;pS2unAe-n_gJ
8J0wmqs6RfIJ;Fz7LXJ1UckkJ
8J0wmqs6RfIJ;jq_F3lCmTaIJ
8J0wmqs6RfIJ;pS2unAe-n_gJ
Fz7LXJ1UckkJ;jq_F3lCmTaIJ
Fz7LXJ1UckkJ;pS2unAe-n_gJ
jq_F3lCmTaIJ;pS2unAe-n_gJ
conf/sigmod/BohannonDGKLNS03;83wqw4ciNWoJ
conf/sigmod/BohannonMR01;ChD3-mp23f8J
conf/sigmod/BohlenBD99;X2odIfnOC88J
conf/sigmod/BohmA96;978pJCGhaGoJ
conf/sigmod/BohmBKK01;C4XcBh6anhAJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;oulaZpEWkMQJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;SvL_dU_R8msJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;uPx8w3k7NyQJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;wF2-sxlGAu4J
oulaZpEWkMQJ;SvL_dU_R8msJ
oulaZpEWkMQJ;uPx8w3k7NyQJ
oulaZpEWkMQJ;wF2-sxlGAu4J
SvL_dU_R8msJ;uPx8w3k7NyQJ
SvL_dU_R8msJ;wF2-sxlGAu4J
uPx8w3k7NyQJ;wF2-sxlGAu4J
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a;JntLVX4TPi0J
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a;NiBdZXS0TCMJ
JntLVX4TPi0J;NiBdZXS0TCMJ
conf/sigmod/Bonnet02;bqyt1789jJ8J
conf/sigmod/BorkarDS01;8fu2bhk_i9EJ
conf/sigmod/BorkarDS01;8zFEVer1rBUJ
conf/sigmod/BorkarDS01;nsoA6Gcc_jsJ
8fu2bhk_i9EJ;8zFEVer1rBUJ
8fu2bhk_i9EJ;nsoA6Gcc_jsJ
8zFEVer1rBUJ;nsoA6Gcc_jsJ
conf/sigmod/BornhovdAKMPR03;4qtu0-tW0IcJ
conf/sigmod/BornhovdAKMPR03;7lPu8hBgKksJ
4qtu0-tW0IcJ;7lPu8hBgKksJ
conf/sigmod/BouguettayaBH99;ER8571wXl6EJ
conf/sigmod/BouguettayaBH99;siO8kr7vvLEJ
conf/sigmod/BouguettayaBH99;U-Kd4GQ_vCMJ
ER8571wXl6EJ;siO8kr7vvLEJ
ER8571wXl6EJ;U-Kd4GQ_vCMJ
siO8kr7vvLEJ;U-Kd4GQ_vCMJ
conf/sigmod/BozkayaO97;37lliRw_cOQJ
conf/sigmod/BozkayaO97;9QOCoTIXz9kJ
conf/sigmod/BozkayaO97;gIZvbo_lu2IJ
37lliRw_cOQJ;9QOCoTIXz9kJ
37lliRw_cOQJ;gIZvbo_lu2IJ
9QOCoTIXz9kJ;gIZvbo_lu2IJ
conf/sigmod/BratsbergT00;356Jyb4b6rYJ
conf/sigmod/BratsbergT00;af50lhGnD8gJ
conf/sigmod/BratsbergT00;jVWhNoPA0CcJ
conf/sigmod/BratsbergT00;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
356Jyb4b6rYJ;af50lhGnD8gJ
356Jyb4b6rYJ;jVWhNoPA0CcJ
356Jyb4b6rYJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
af50lhGnD8gJ;jVWhNoPA0CcJ
af50lhGnD8gJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
jVWhNoPA0CcJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BraumandlKK99;4fjXoCHhe1kJ
conf/sigmod/BraumandlKK99;X7jjMIXx8qUJ
conf/sigmod/BraumandlKK99;ywe7qzk4E5MJ
4fjXoCHhe1kJ;X7jjMIXx8qUJ
4fjXoCHhe1kJ;ywe7qzk4E5MJ
X7jjMIXx8qUJ;ywe7qzk4E5MJ
conf/sigmod/BreitbartKRSS99;XV2lpkhWCsYJ
conf/sigmod/BressanGFJHKLMPQSS97;_1drQdYrtmsJ
conf/sigmod/BressanGFJHKLMPQSS97;1akMDtKXUFAJ
conf/sigmod/BressanGFJHKLMPQSS97;jJuSPh63bZ0J
conf/sigmod/BressanGFJHKLMPQSS97;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
_1drQdYrtmsJ;1akMDtKXUFAJ
_1drQdYrtmsJ;jJuSPh63bZ0J
_1drQdYrtmsJ;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
1akMDtKXUFAJ;jJuSPh63bZ0J
1akMDtKXUFAJ;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
jJuSPh63bZ0J;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
conf/sigmod/BressanGOT00;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BreunigKKS01;3ET_IEkoGjYJ
conf/sigmod/BreunigKKS01;h-tyLTytlh4J
conf/sigmod/BreunigKKS01;LxyVmHubIfUJ
3ET_IEkoGjYJ;h-tyLTytlh4J
3ET_IEkoGjYJ;LxyVmHubIfUJ
h-tyLTytlh4J;LxyVmHubIfUJ
conf/sigmod/BreunigKNS00;4ZBs-U7sOk0J
conf/sigmod/BreunigKNS00;8lIwxMfoZN4J
conf/sigmod/BreunigKNS00;KILdAgEb2OsJ
conf/sigmod/BreunigKNS00;vezxTIGxNywJ
4ZBs-U7sOk0J;8lIwxMfoZN4J
4ZBs-U7sOk0J;KILdAgEb2OsJ
4ZBs-U7sOk0J;vezxTIGxNywJ
8lIwxMfoZN4J;KILdAgEb2OsJ
8lIwxMfoZN4J;vezxTIGxNywJ
KILdAgEb2OsJ;vezxTIGxNywJ
conf/sigmod/Brewer98;k4UNrsGeUuAJ
conf/sigmod/BrinDG95;7mNCkZ7D-R8J
conf/sigmod/BrinDG95;JsKYXyM6IaEJ
conf/sigmod/BrinDG95;QmhdqC_PIWsJ
7mNCkZ7D-R8J;JsKYXyM6IaEJ
7mNCkZ7D-R8J;QmhdqC_PIWsJ
JsKYXyM6IaEJ;QmhdqC_PIWsJ
conf/sigmod/BrinkhoffKSS94;cb1kf4z7hA4J
conf/sigmod/BrinkhoffKSS94;e4s7pmZj8UAJ
conf/sigmod/BrinkhoffKSS94;IINRwK8hovkJ
conf/sigmod/BrinkhoffKSS94;qk4kfo7BXvUJ
conf/sigmod/BrinkhoffKSS94;RWhfLTpLoQUJ
cb1kf4z7hA4J;e4s7pmZj8UAJ
cb1kf4z7hA4J;IINRwK8hovkJ
cb1kf4z7hA4J;qk4kfo7BXvUJ
cb1kf4z7hA4J;RWhfLTpLoQUJ
e4s7pmZj8UAJ;IINRwK8hovkJ
e4s7pmZj8UAJ;qk4kfo7BXvUJ
e4s7pmZj8UAJ;RWhfLTpLoQUJ
IINRwK8hovkJ;qk4kfo7BXvUJ
IINRwK8hovkJ;RWhfLTpLoQUJ
qk4kfo7BXvUJ;RWhfLTpLoQUJ
conf/sigmod/BrinkhoffKSS94a;yp82ArYEGxIJ
conf/sigmod/BrinMS97;41B5NuefLPsJ
